qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Normalized_Score
R=2979#unclass/unclass	chr_004	96.364	55	2	0	1	55	2723378	2723432	1.3e-18	91.6	1.7
R=2979#unclass/unclass	chr_004	96.364	55	2	0	1	55	2731578	2731632	1.3e-18	91.6	1.7
R=2990#unclass/unclass	chr_002	96.296	54	2	0	2	55	10780058	10780111	4.66e-18	89.8	1.69
R=2990#unclass/unclass	chr_003	96.364	55	2	0	1	55	12362138	12362192	1.3e-18	91.6	1.7
R=2990#unclass/unclass	chr_005	98.182	55	1	0	1	55	18691344	18691398	2.78e-20	97.1	1.8
R=2992#unclass/unclass	chr_005	92.157	102	8	0	1	102	20029492	20029593	8.85e-34	145.0	1.44
R=2992#unclass/unclass	chr_002	93.987	316	13	3	1	311	7716567	7716881	9.94e-133	473.0	1.51
R=2992#unclass/unclass	chr_005	95.873	315	11	2	1	314	14791106	14791419	2.73e-143	508.0	1.62
R=2992#unclass/unclass	chr_005	98.408	314	5	0	1	314	7472037	7472350	1.2400000000000002e-156	553.0	1.77
R=2994#DNA/Merlin	chr_004	99.333	150	1	0	1	150	390025	390174	1.7000000000000002e-72	272.0	1.83
R=2994#DNA/Merlin	chr_004	93.333	150	10	0	1	150	1160812	1160961	1.73e-57	222.0	1.49
R=2995#unclass/unclass	chr_003	92.754	69	5	0	1	69	13307581	13307649	3.0900000000000003e-21	100.0	1.47
R=2995#unclass/unclass	chr_003	94.203	69	4	0	1	69	13206358	13206426	6.649999999999999e-23	106.0	1.56
R=2996.chkTE#unclass/unclass	chr_002	92.04	402	32	0	1	402	2841010	2841411	2.07e-160	566.0	1.41
R=2996.chkTE#unclass/unclass	chr_002	89.583	384	37	3	1	382	2885312	2885694	5.98e-136	484.0	1.27
R=2996.chkTE#unclass/unclass	chr_002	90.05	402	37	3	1	402	2859102	2859500	5.889999999999999e-146	518.0	1.3
R=2996.chkTE#unclass/unclass	chr_002	88.806	402	45	0	1	402	2959046	2959447	9.93e-139	494.0	1.23
R=2996.chkTE#unclass/unclass	chr_002	92.537	402	30	0	1	402	2856925	2857326	9.580000000000001e-164	577.0	1.44
R=2997#unclass/unclass	chr_003	100.0	53	0	0	1	53	28607848	28607900	7.26e-21	99.0	1.9
R=3002#unclass/unclass	chr_005	97.826	92	2	0	1	92	11345911	11346002	7.44e-39	159.0	1.75
R=3002#unclass/unclass	chr_005	97.826	92	2	0	1	92	11761125	11761216	7.44e-39	159.0	1.75
R=3002#unclass/unclass	chr_005	95.556	90	4	0	1	90	11300464	11300553	2.08e-34	145.0	1.63
R=3003#unclass/unclass	chr_005	95.726	117	5	0	1	117	9947647	9947763	1.3e-47	189.0	1.63
R=3004.chkTE#unclass/unclass	chr_004	98.653	297	4	0	1	297	11405853	11406149	7.0799999999999995e-149	527.0	1.78
R=3004.chkTE#unclass/unclass	chr_001	93.421	304	6	3	1	297	18581464	18581760	3.41e-122	438.0	1.48
R=3004.chkTE#unclass/unclass	chr_003	97.98	297	5	1	1	297	29993211	29993506	5.51e-145	514.0	1.74
R=3004.chkTE#unclass/unclass	chr_004	97.643	297	4	1	1	297	2280394	2280687	9.22e-143	507.0	1.73
R=3009#unclass/unclass	chr_002	100.0	80	0	0	1	80	13518934	13519013	1.3500000000000001e-35	148.0	1.87
R=3009#unclass/unclass	chr_002	90.0	80	8	0	1	80	5698566	5698645	2.96e-22	104.0	1.32
R=3009#unclass/unclass	chr_002	100.0	80	0	0	1	80	11638912	11638991	1.3500000000000001e-35	148.0	1.87
R=3012#unclass/unclass	chr_002	92.857	266	17	2	1	266	22526260	22526523	4e-106	385.0	1.46
R=3012#unclass/unclass	chr_004	96.241	266	9	1	1	266	27837578	27837842	3.91e-121	435.0	1.65
R=3018#unclass/unclass	chr_002	97.778	135	3	0	1	135	4908800	4908934	7.05e-61	233.0	1.74
R=3018#unclass/unclass	chr_002	97.778	135	3	0	1	135	4943738	4943872	7.05e-61	233.0	1.74
R=3018#unclass/unclass	chr_002	93.13	131	9	0	5	135	5024362	5024492	1.1999999999999998e-48	193.0	1.48
R=3018#unclass/unclass	chr_002	93.333	135	9	0	1	135	5009414	5009548	7.15e-51	200.0	1.49
R=3022#unclass/unclass	chr_003	94.805	77	4	0	1	77	12607194	12607270	2.79e-27	121.0	1.59
R=3024#unclass/unclass	chr_004	94.915	177	9	0	2	178	1477169	1477345	4.43e-74	278.0	1.58
R=3024#unclass/unclass	chr_003	93.407	182	6	4	1	178	16674727	16674906	3.4500000000000005e-70	265.0	1.48
R=3024#unclass/unclass	chr_001	96.067	178	7	0	1	178	24319422	24319599	5.69e-78	291.0	1.64
R=3026#unclass/unclass	chr_001	91.667	156	13	0	1	156	14848297	14848452	8.45e-56	217.0	1.4
R=3026#unclass/unclass	chr_005	97.436	156	4	0	1	156	17191893	17192048	8.270000000000001e-71	267.0	1.72
R=3026#unclass/unclass	chr_001	93.671	158	8	1	1	156	31224759	31224916	2.33e-61	235.0	1.5
R=3026#unclass/unclass	chr_005	98.718	156	2	0	1	156	17210054	17210209	3.8199999999999996e-74	278.0	1.79
R=3027#unclass/unclass	chr_004	97.213	287	8	0	1	287	30376306	30376592	1.16e-136	486.0	1.7
R=3027#unclass/unclass	chr_001	89.384	292	25	3	1	287	17007041	17007331	2.04e-99	363.0	1.25
R=3028#unclass/unclass	chr_004	100.0	46	0	0	4	49	31674673	31674718	5.46e-17	86.1	1.91
R=3028#unclass/unclass	chr_003	100.0	52	0	0	1	52	12281069	12281120	2.52e-20	97.1	1.9
R=3029.chkTE#unclass/unclass	chr_005	97.192	463	13	0	1	463	11607844	11608306	0.0	784.0	1.7
R=3039#unclass/unclass	chr_001	97.087	103	3	0	1	103	20442344	20442446	3.0900000000000002e-43	174.0	1.71
R=3039#unclass/unclass	chr_001	96.117	103	4	0	1	103	20480363	20480465	1.44e-41	169.0	1.66
R=3039#unclass/unclass	chr_001	99.029	103	1	0	1	103	20513031	20513133	1.4299999999999999e-46	185.0	1.81
R=304.chkTE#unclass/unclass	chr_005	97.306	297	7	1	60	355	14331433	14331729	1.48e-141	503.0	1.7
R=304.chkTE#unclass/unclass	chr_003	96.023	352	12	2	1	350	9250880	9251231	4.01e-162	571.0	1.63
R=304.chkTE#unclass/unclass	chr_001	89.055	201	18	4	2	200	16171862	16172060	2.7600000000000003e-64	246.0	1.24
R=304.chkTE#unclass/unclass	chr_001	94.602	352	16	3	6	355	22023556	22023906	3.14e-153	542.0	1.55
R=304.chkTE#unclass/unclass	chr_004	90.323	155	6	4	23	168	15674407	15674561	1.01e-48	195.0	1.27
R=304.chkTE#unclass/unclass	chr_002	97.436	312	7	1	40	350	3573530	3573841	6.8e-150	531.0	1.71
R=304.chkTE#unclass/unclass	chr_003	96.656	299	5	4	62	355	16889898	16890196	3.21e-138	492.0	1.65
R=304.chkTE#unclass/unclass	chr_001	91.707	205	13	4	1	202	12174181	12174384	7.560000000000001e-75	281.0	1.38
R=304.chkTE#unclass/unclass	chr_005	93.21	162	10	1	1	161	21034993	21035154	1.66e-61	237.0	1.47
R=304.chkTE#unclass/unclass	chr_004	90.909	275	11	4	55	321	13573870	13574138	1.22e-97	357.0	1.33
R=304.chkTE#unclass/unclass	chr_002	90.86	186	15	2	1	185	5897625	5897809	7.67e-65	248.0	1.35
R=304.chkTE#unclass/unclass	chr_005	94.306	281	7	4	44	321	11101979	11102253	4.2700000000000005e-117	422.0	1.54
R=304.chkTE#unclass/unclass	chr_003	93.671	316	14	3	50	363	30254486	30254797	5.41e-131	468.0	1.5
R=3042#DNA/Merlin	chr_004	95.062	81	4	0	1	81	1652656	1652736	1.9700000000000002e-29	128.0	1.6
R=3042#DNA/Merlin	chr_005	97.727	88	2	0	1	88	1181073	1181160	1.17e-36	152.0	1.75
R=3043.chkTE#unclass/unclass	chr_004	94.558	147	8	0	1	147	21103492	21103638	3.6400000000000003e-59	228.0	1.56
R=3043.chkTE#unclass/unclass	chr_001	93.878	147	8	1	1	147	17039563	17039708	6.09e-57	220.0	1.52
R=3043.chkTE#unclass/unclass	chr_002	89.262	149	12	3	3	147	14163662	14163810	7.98e-46	183.0	1.24
R=3043.chkTE#unclass/unclass	chr_001	90.476	147	13	1	1	147	13324002	13324147	1.3299999999999998e-48	193.0	1.33
R=3046#unclass/unclass	chr_003	96.97	165	5	0	1	165	10043848	10044012	4.0799999999999996e-74	278.0	1.7
R=3046#unclass/unclass	chr_004	94.545	165	9	0	1	165	12822462	12822626	1.91e-67	255.0	1.55
R=3047#unclass/unclass	chr_005	98.148	54	1	0	1	54	5372088	5372141	2.85e-19	95.3	1.8
R=3047#unclass/unclass	chr_002	93.913	115	7	0	1	115	21870888	21871002	3.5600000000000002e-43	174.0	1.53
R=3047#unclass/unclass	chr_003	97.391	115	3	0	1	115	23945832	23945946	7.5900000000000005e-50	196.0	1.72
R=3051#unclass/unclass	chr_003	100.0	83	0	0	1	83	26474472	26474554	3.05e-37	154.0	1.88
R=3051#unclass/unclass	chr_004	100.0	83	0	0	1	83	14360171	14360253	3.05e-37	154.0	1.88
R=3052.H#DNA/TcMar	chr_004	97.931	290	5	1	1	289	26356493	26356782	4.1699999999999996e-141	501.0	1.73
R=3052.H#DNA/TcMar	chr_002	97.931	290	5	1	1	289	15944066	15944355	4.1699999999999996e-141	501.0	1.73
R=3052.H#DNA/TcMar	chr_001	94.138	290	16	1	1	289	879394	879683	9.210000000000001e-123	440.0	1.52
R=3052.H#DNA/TcMar	chr_005	94.521	292	13	2	1	289	2739926	2740217	5.5e-125	448.0	1.54
R=3052.H#DNA/TcMar	chr_002	96.207	290	10	1	1	289	14964946	14965235	9.08e-133	473.0	1.64
R=3055#unclass/unclass	chr_005	100.0	64	0	0	1	64	13700437	13700500	7.61e-27	119.0	1.89
R=3055#unclass/unclass	chr_004	100.0	64	0	0	1	64	28037557	28037620	7.61e-27	119.0	1.89
R=3056#unclass/unclass	chr_002	98.077	156	3	0	1	156	17889468	17889623	1.78e-72	272.0	1.75
R=3056#unclass/unclass	chr_005	98.077	156	3	0	1	156	25805343	25805498	1.78e-72	272.0	1.75
R=3056#unclass/unclass	chr_002	87.821	156	11	6	1	156	9462561	9462708	1.43e-43	176.0	1.2
R=3057#unclass/unclass	chr_004	100.0	98	0	0	1	98	21566365	21566462	1.73e-45	182.0	1.88
R=3057#unclass/unclass	chr_001	100.0	98	0	0	1	98	474473	474570	1.73e-45	182.0	1.88
R=3058#DNA/Maverick	chr_005	97.129	209	6	0	1	209	6680058	6680266	8.6e-97	353.0	1.7
R=3058#DNA/Maverick	chr_005	97.608	209	5	0	1	209	5015099	5015307	1.8499999999999998e-98	359.0	1.73
R=3058#DNA/Maverick	chr_004	98.565	209	3	0	1	209	16615673	16615881	8.54e-102	370.0	1.78
R=3058#DNA/Maverick	chr_002	91.905	210	14	3	1	209	10757912	10758119	6.84e-78	291.0	1.41
R=3059#unclass/unclass	chr_005	100.0	57	0	0	1	57	10138018	10138074	4.91e-23	106.0	1.89
R=3059#unclass/unclass	chr_001	100.0	57	0	0	1	57	19428129	19428185	4.91e-23	106.0	1.89
R=306.chkTE#unclass/unclass	chr_004	90.695	892	65	10	1	885	18285714	18286594	0.0	1171.0	1.33
R=306.chkTE#unclass/unclass	chr_004	92.331	326	24	1	391	716	13846750	13847074	6.41e-129	462.0	1.43
R=306.chkTE#unclass/unclass	chr_002	92.843	517	35	2	2	518	17893083	17893597	0.0	749.0	1.46
R=306.chkTE#unclass/unclass	chr_005	92.969	896	47	8	3	888	18448502	18449391	0.0	1291.0	1.45
R=306.chkTE#unclass/unclass	chr_002	94.479	163	7	2	721	881	19832470	19832632	5.43e-65	250.0	1.54
R=306.chkTE#unclass/unclass	chr_003	91.518	896	64	12	2	888	20001474	20002366	0.0	1223.0	1.37
R=306.chkTE#unclass/unclass	chr_002	97.088	893	21	2	1	888	6907496	6908388	0.0	1500.0	1.68
R=306.chkTE#unclass/unclass	chr_002	89.647	879	83	7	1	877	14194751	14195623	0.0	1112.0	1.28
R=306.chkTE#unclass/unclass	chr_003	94.558	147	4	4	744	888	21249628	21249772	3.2900000000000003e-57	224.0	1.56
R=306.chkTE#unclass/unclass	chr_003	91.453	234	9	4	652	885	19586603	19586825	2.46e-83	311.0	1.4
R=306.chkTE#unclass/unclass	chr_001	94.452	721	35	5	3	722	35258601	35259317	0.0	1105.0	1.54
R=306.chkTE#unclass/unclass	chr_001	92.574	404	27	3	4	406	25222838	25223239	2.1900000000000003e-163	577.0	1.44
R=306.chkTE#unclass/unclass	chr_002	88.811	286	18	6	610	885	10183032	10183313	1.1299999999999999e-91	339.0	1.21
R=306.chkTE#unclass/unclass	chr_002	88.073	872	87	9	1	867	24216318	24217177	0.0	1018.0	1.19
R=306.chkTE#unclass/unclass	chr_003	95.117	901	31	7	1	888	11366748	11367648	0.0	1408.0	1.56
R=306.chkTE#unclass/unclass	chr_004	91.183	862	50	13	39	888	11765384	11766231	0.0	1147.0	1.35
R=306.chkTE#unclass/unclass	chr_004	93.794	564	29	5	1	562	9407682	9408241	0.0	843.0	1.51
R=306.chkTE#unclass/unclass	chr_001	90.083	605	42	9	277	881	34694119	34694705	0.0	769.0	1.31
R=306.chkTE#unclass/unclass	chr_003	92.468	385	27	2	206	589	19586221	19586604	4.78e-155	549.0	1.43
R=306.chkTE#unclass/unclass	chr_001	85.619	897	95	24	2	888	15910277	15911149	0.0	911.0	1.04
R=306.chkTE#unclass/unclass	chr_002	88.144	582	53	8	4	576	10182457	10183031	0.0	678.0	1.18
R=306.chkTE#unclass/unclass	chr_003	86.731	309	40	1	124	432	19981365	19981672	8.71e-93	342.0	1.11
R=306.chkTE#unclass/unclass	chr_002	94.497	636	31	2	256	888	13469215	13469849	0.0	977.0	1.54
R=306.chkTE#unclass/unclass	chr_002	86.143	866	86	10	1	857	18295003	18295843	0.0	904.0	1.08
R=306.chkTE#unclass/unclass	chr_001	90.879	899	61	10	1	887	4045839	4046728	0.0	1186.0	1.33
R=306.chkTE#unclass/unclass	chr_003	95.775	142	6	0	37	178	12377002	12377143	7.08e-59	230.0	1.63
R=306.chkTE#unclass/unclass	chr_001	91.86	602	46	3	280	881	34659444	34660042	0.0	837.0	1.4
R=306.chkTE#unclass/unclass	chr_003	90.558	233	11	5	2	225	14028356	14028586	1.9100000000000003e-79	298.0	1.3
R=306.chkTE#unclass/unclass	chr_002	87.729	872	84	10	1	867	24248733	24249586	0.0	996.0	1.17
R=306.chkTE#unclass/unclass	chr_002	88.854	637	53	12	251	885	22743960	22744580	0.0	767.0	1.24
R=306.chkTE#unclass/unclass	chr_004	93.506	385	21	3	482	866	610100	610480	3.6700000000000004e-161	569.0	1.5
R=306.chkTE#unclass/unclass	chr_001	91.862	725	49	7	168	888	9924129	9924847	0.0	1003.0	1.4
R=306.chkTE#unclass/unclass	chr_002	96.966	890	25	2	1	888	9415539	9416428	0.0	1493.0	1.68
R=306.chkTE#unclass/unclass	chr_002	90.555	847	52	10	1	839	12152928	12153754	0.0	1096.0	1.33
R=306.chkTE#unclass/unclass	chr_005	89.209	278	19	3	554	831	10112097	10112363	4.0499999999999996e-91	337.0	1.27
R=306.chkTE#unclass/unclass	chr_002	91.579	190	11	5	1	186	22189244	22189432	3.25e-67	257.0	1.37
R=306.chkTE#unclass/unclass	chr_002	96.521	891	27	3	1	887	14908658	14909548	0.0	1471.0	1.65
R=306.chkTE#unclass/unclass	chr_002	89.026	893	66	18	2	888	17384818	17385684	0.0	1077.0	1.24
R=306.chkTE#unclass/unclass	chr_003	90.0	790	68	11	106	888	19962089	19962874	0.0	1011.0	1.29
R=306.chkTE#unclass/unclass	chr_003	84.876	886	80	22	2	886	1560755	1561587	0.0	845.0	1.02
R=306.chkTE#unclass/unclass	chr_002	89.873	316	24	5	581	888	19436931	19437246	5.1e-110	399.0	1.27
R=306.chkTE#unclass/unclass	chr_004	91.925	904	51	13	1	888	15430397	15431294	0.0	1245.0	1.39
R=306.chkTE#unclass/unclass	chr_003	94.186	86	5	0	801	886	26256591	26256676	2.0500000000000002e-29	132.0	1.55
R=3061#unclass/unclass	chr_004	96.226	159	5	1	1	159	25767581	25767738	1.42e-68	259.0	1.65
R=3061#unclass/unclass	chr_001	98.742	159	2	0	1	159	15417956	15418114	8.4e-76	283.0	1.79
R=3065#unclass/unclass	chr_005	98.077	52	1	0	1	52	16710174	16710225	1.17e-18	91.6	1.8
R=3065#unclass/unclass	chr_005	98.077	52	1	0	1	52	16700184	16700235	1.17e-18	91.6	1.8
R=3066#unclass/unclass	chr_002	97.26	73	2	0	1	73	20634386	20634458	2e-28	124.0	1.72
R=3066#unclass/unclass	chr_005	97.26	73	2	0	1	73	16758893	16758965	2e-28	124.0	1.72
R=3066#unclass/unclass	chr_002	97.143	70	2	0	1	70	18555447	18555516	9.28e-27	119.0	1.72
R=3068#unclass/unclass	chr_004	98.571	70	1	0	1	70	30379957	30380026	1.88e-28	124.0	1.8
R=3068#unclass/unclass	chr_004	98.571	70	1	0	1	70	16279722	16279791	1.88e-28	124.0	1.8
R=3070#unclass/unclass	chr_003	100.0	72	0	0	1	72	2813263	2813334	3.2500000000000003e-31	134.0	1.89
R=3070#unclass/unclass	chr_001	98.611	72	1	0	1	72	35734589	35734660	1.51e-29	128.0	1.8
R=3071#unclass/unclass	chr_003	98.469	196	3	0	1	196	24932130	24932325	1.34e-94	346.0	1.77
R=3071#unclass/unclass	chr_003	96.939	196	6	0	1	196	11177494	11177689	1.35e-89	329.0	1.69
R=3076#unclass/unclass	chr_004	98.876	89	1	0	1	89	15363278	15363366	7.11e-39	159.0	1.81
R=3076#unclass/unclass	chr_001	95.506	89	2	2	1	89	15052519	15052605	2.58e-33	141.0	1.64
R=3077#unclass/unclass	chr_001	92.0	75	6	0	1	75	4986714	4986788	7.52e-23	106.0	1.43
R=3090#unclass/unclass	chr_001	100.0	59	0	0	1	59	19355743	19355801	4.02e-24	110.0	1.9
R=3090#unclass/unclass	chr_005	100.0	59	0	0	1	59	11118949	11119007	4.02e-24	110.0	1.9
R=3090#unclass/unclass	chr_001	98.305	59	1	0	1	59	19438156	19438214	1.87e-22	104.0	1.79
R=3091#unclass/unclass	chr_005	99.115	113	1	0	1	113	20701829	20701941	4.4299999999999995e-52	204.0	1.82
R=3092.H#DNA/TcMar	chr_003	97.826	138	3	0	1	138	18295940	18296077	1.5599999999999999e-62	239.0	1.74
R=3092.H#DNA/TcMar	chr_003	96.377	138	4	1	1	138	25806409	25806545	1.21e-58	226.0	1.66
R=3092.H#DNA/TcMar	chr_005	97.101	138	4	0	1	138	25343591	25343728	7.25e-61	233.0	1.7
R=3093#unclass/unclass	chr_005	93.478	138	9	0	1	138	17197100	17197237	1.58e-52	206.0	1.5
R=3093#unclass/unclass	chr_003	92.754	138	9	1	1	138	10562839	10562975	2.64e-50	198.0	1.46
R=310.chkTE#unclass/unclass	chr_002	95.238	84	3	1	89	172	17296979	17297061	3.51e-30	132.0	1.61
R=310.chkTE#unclass/unclass	chr_005	91.892	111	9	0	62	172	9927571	9927681	2.08e-37	156.0	1.42
R=310.chkTE#unclass/unclass	chr_002	91.892	111	9	0	62	172	16371342	16371452	2.08e-37	156.0	1.42
R=310.chkTE#unclass/unclass	chr_002	91.589	107	5	2	70	172	11119947	11120053	4.4999999999999996e-34	145.0	1.37
R=310.chkTE#unclass/unclass	chr_004	93.103	58	4	0	115	172	20777634	20777691	2.77e-16	86.1	1.51
R=3100#unclass/unclass	chr_003	98.851	87	1	0	1	87	18295811	18295897	8.92e-38	156.0	1.81
R=3100#unclass/unclass	chr_005	97.701	87	2	0	1	87	25343462	25343548	4.15e-36	150.0	1.74
R=3100#unclass/unclass	chr_003	100.0	87	0	0	1	87	25806282	25806368	1.92e-39	161.0	1.87
R=3102#unclass/unclass	chr_001	88.055	293	26	7	1	287	15647359	15647648	3.43e-92	339.0	1.17
R=3105#unclass/unclass	chr_004	100.0	168	0	0	1	168	14337628	14337795	4.11e-84	311.0	1.86
R=3107#unclass/unclass	chr_003	100.0	59	0	0	1	59	19409625	19409683	4.02e-24	110.0	1.9
R=3107#unclass/unclass	chr_003	100.0	56	0	0	1	56	16706909	16706964	1.87e-22	104.0	1.89
R=3107#unclass/unclass	chr_001	100.0	59	0	0	1	59	32645014	32645072	4.02e-24	110.0	1.9
R=3108#unclass/unclass	chr_004	94.675	169	9	0	1	169	11941027	11941195	1.1799999999999998e-69	263.0	1.57
R=3108#unclass/unclass	chr_003	92.941	170	10	2	1	169	25803361	25803529	1.1800000000000001e-64	246.0	1.46
R=3110#unclass/unclass	chr_002	100.0	51	0	0	1	51	23207398	23207448	8.76e-20	95.3	1.91
R=3110#unclass/unclass	chr_002	100.0	51	0	0	1	51	16606356	16606406	8.76e-20	95.3	1.91
R=3115#unclass/unclass	chr_005	95.885	243	9	1	1	243	18004297	18004538	2.16e-108	392.0	1.63
R=3115#unclass/unclass	chr_005	95.473	243	10	1	1	243	19786748	19786989	1e-106	387.0	1.61
R=3115#unclass/unclass	chr_001	93.506	77	5	0	1	77	5689265	5689341	5.24e-25	115.0	1.51
R=3125#unclass/unclass	chr_005	100.0	66	0	0	1	66	23858935	23859000	6.17e-28	122.0	1.88
R=3125#unclass/unclass	chr_005	98.485	66	1	0	1	66	23852195	23852260	2.87e-26	117.0	1.8
R=3125#unclass/unclass	chr_005	100.0	64	0	0	3	66	23868461	23868524	7.980000000000001e-27	119.0	1.89
R=3129#unclass/unclass	chr_005	98.361	61	1	0	1	61	11801929	11801989	1.53e-23	108.0	1.8
R=3129#unclass/unclass	chr_001	100.0	46	0	0	1	46	35565699	35565744	7.16e-17	86.1	1.91
R=3129#unclass/unclass	chr_001	100.0	61	0	0	1	61	674643	674703	3.28e-25	113.0	1.88
R=3129#unclass/unclass	chr_004	98.361	61	1	0	1	61	20751749	20751809	1.53e-23	108.0	1.8
R=3140#unclass/unclass	chr_005	97.333	75	2	0	1	75	9563710	9563784	1.6e-29	128.0	1.73
R=3140#unclass/unclass	chr_001	94.667	75	3	1	1	75	13569292	13569365	1.25e-25	115.0	1.58
R=3142#unclass/unclass	chr_004	100.0	70	0	0	1	70	23290989	23291058	4.03e-30	130.0	1.88
R=3142#unclass/unclass	chr_001	95.588	68	3	0	1	68	348119	348186	5.2499999999999995e-24	110.0	1.64
R=3142#unclass/unclass	chr_002	100.0	68	0	0	1	68	16155454	16155521	5.22e-29	126.0	1.88
R=3143#unclass/unclass	chr_003	98.0	150	3	0	1	150	22241403	22241552	3.6699999999999996e-69	261.0	1.75
R=3143#unclass/unclass	chr_002	94.203	138	7	1	1	138	17013752	17013888	1.35e-53	209.0	1.54
R=3143#unclass/unclass	chr_005	93.919	148	9	0	3	150	27242745	27242892	4.82e-58	224.0	1.52
R=3146#unclass/unclass	chr_004	100.0	52	0	0	1	52	2111092	2111143	2.52e-20	97.1	1.9
R=3146#unclass/unclass	chr_001	100.0	52	0	0	1	52	35988548	35988599	2.52e-20	97.1	1.9
R=3146#unclass/unclass	chr_004	100.0	52	0	0	1	52	11903759	11903810	2.52e-20	97.1	1.9
R=3148#unclass/unclass	chr_002	92.0	75	6	0	1	75	8198945	8199019	7.81e-23	106.0	1.43
R=3148#unclass/unclass	chr_004	94.545	55	1	2	1	55	17956932	17956984	3.66e-16	84.2	1.62
R=3148#unclass/unclass	chr_003	98.701	77	1	0	1	77	14299163	14299239	2.7700000000000004e-32	137.0	1.8
R=3148#unclass/unclass	chr_001	98.701	77	1	0	1	77	16429865	16429941	2.7700000000000004e-32	137.0	1.8
R=3148#unclass/unclass	chr_005	94.545	55	1	2	1	55	14414609	14414661	3.66e-16	84.2	1.62
R=3148#unclass/unclass	chr_003	98.667	75	1	0	1	75	13780450	13780524	3.5800000000000004e-31	134.0	1.81
R=3151#unclass/unclass	chr_003	97.391	115	3	0	1	115	15895827	15895941	7.5900000000000005e-50	196.0	1.72
R=3156.chkTE#unclass/unclass	chr_004	99.149	235	0	1	1	235	19820238	19820470	2.6500000000000003e-117	422.0	1.82
R=3156.chkTE#unclass/unclass	chr_004	100.0	235	0	0	1	235	19837588	19837822	3.4100000000000003e-121	435.0	1.86
R=3156.chkTE#unclass/unclass	chr_004	100.0	235	0	0	1	235	19821269	19821503	3.4100000000000003e-121	435.0	1.86
R=3159#unclass/unclass	chr_003	93.41	349	21	2	1	348	13578987	13579334	3.11e-145	516.0	1.49
R=3159#unclass/unclass	chr_001	93.426	578	37	1	1	578	16349895	16350471	0.0	856.0	1.49
R=3159#unclass/unclass	chr_002	91.734	496	41	0	1	496	14254413	14254908	0.0	689.0	1.39
R=3159#unclass/unclass	chr_001	93.426	578	36	2	1	578	16439405	16439980	0.0	856.0	1.49
R=3161#unclass/unclass	chr_003	92.157	102	8	0	1	102	16916175	16916276	2.57e-34	145.0	1.44
R=3161#unclass/unclass	chr_001	96.296	108	4	0	1	108	17332471	17332578	2.54e-44	178.0	1.66
R=3161#unclass/unclass	chr_001	96.33	109	3	1	1	108	15783118	15783226	2.54e-44	178.0	1.65
R=3161#unclass/unclass	chr_005	93.0	100	7	0	3	102	14471778	14471877	7.15e-35	147.0	1.48
R=3162#LINE/L1	chr_003	94.118	102	5	1	112	213	17654608	17654708	9.57e-37	154.0	1.54
R=3166#unclass/unclass	chr_002	96.97	132	4	0	1	132	22874869	22875000	1.49e-57	222.0	1.69
R=3171#unclass/unclass	chr_001	98.925	93	1	0	1	93	32877230	32877322	4.51e-41	167.0	1.82
R=3171#unclass/unclass	chr_001	95.455	88	4	0	6	93	26670390	26670477	2.73e-33	141.0	1.62
R=3171#unclass/unclass	chr_005	98.925	93	1	0	1	93	9382620	9382712	4.51e-41	167.0	1.82
R=3171#unclass/unclass	chr_001	97.849	93	2	0	1	93	23196851	23196943	2.1e-39	161.0	1.75
R=3172#unclass/unclass	chr_001	98.413	63	1	0	1	63	31575554	31575616	1.24e-24	111.0	1.79
R=3172#unclass/unclass	chr_003	98.413	63	1	0	1	63	16177860	16177922	1.24e-24	111.0	1.79
R=3172#unclass/unclass	chr_001	93.651	63	2	1	1	63	13696203	13696263	4.5e-19	93.5	1.56
R=3174#unclass/unclass	chr_005	96.226	53	2	0	1	53	13188383	13188435	1.57e-17	87.9	1.69
R=3175#unclass/unclass	chr_003	90.909	242	22	0	1	242	7705446	7705687	2.21e-88	326.0	1.35
R=3175#unclass/unclass	chr_001	92.975	242	17	0	1	242	9002215	9002456	1.01e-96	353.0	1.46
R=3175#unclass/unclass	chr_005	88.017	242	29	0	1	242	2429887	2430128	1.04e-76	287.0	1.19
R=3175#unclass/unclass	chr_002	92.562	242	18	0	1	242	22646081	22646322	4.72e-95	348.0	1.44
R=3176#unclass/unclass	chr_002	97.17	106	3	0	1	106	10224554	10224659	6.89e-45	180.0	1.71
R=3178#unclass/unclass	chr_001	100.0	59	0	0	1	59	17156854	17156912	4.6899999999999996e-24	110.0	1.9
R=3180#unclass/unclass	chr_004	93.855	179	11	0	1	179	678636	678814	7.46e-72	270.0	1.52
R=3180#unclass/unclass	chr_001	94.972	179	9	0	1	179	23527163	23527341	3.45e-75	281.0	1.58
R=3180#unclass/unclass	chr_002	95.0	180	8	1	1	179	11298509	11298688	3.45e-75	281.0	1.57
R=3180#unclass/unclass	chr_004	95.082	183	5	3	1	179	14121564	14121746	2.66e-76	285.0	1.57
R=3181#unclass/unclass	chr_001	98.462	65	1	0	1	65	17037715	17037779	1.01e-25	115.0	1.8
R=3181#unclass/unclass	chr_004	98.462	65	1	0	1	65	16720086	16720150	1.01e-25	115.0	1.8
R=3182#unclass/unclass	chr_003	94.805	77	4	0	3	79	14901464	14901540	2.89e-27	121.0	1.59
R=3186#unclass/unclass	chr_001	97.354	189	5	0	1	189	971654	971842	2.16e-87	322.0	1.71
